filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	calibration_strand_genome_template	calibration_strand_identity_template	calibration_strand_accuracy_template	calibration_strand_speed_bps_template
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_69_ch_335_strand.fast5	6c66e7d9-83a3-4fc4-ad37-c5b5ee6163ba	c658a0f770028f020749390debc1a174a1c83146	335	93.65903	1.84047	1392	True	0.15206	1392	1.68841	1392	785	8.744	-0.6168	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_128_strand.fast5	1ac6691d-848a-495f-a3b9-a277b8428c21	c658a0f770028f020749390debc1a174a1c83146	128	23.62915	1.80246	1317	True	0.17978	1317	1.62268	1317	763	8.835	-0.6203	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_112_strand.fast5	7f788dc8-dbc9-40af-b30d-334b3fcd636c	c658a0f770028f020749390debc1a174a1c83146	112	14.87301	1.70136	1262	True	0.16816	1262	1.5332	1262	685	7.679	-0.7355	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_136_strand.fast5	949bef48-1060-4d80-b071-42a72662adb5	c658a0f770028f020749390debc1a174a1c83146	136	14.28137	1.55777	1187	True	0.12201	1187	1.43576	1187	613	7.231	-0.9331	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_149_strand.fast5	c4959aa3-81f2-41eb-968c-a6fa4b500ccb	c658a0f770028f020749390debc1a174a1c83146	149	10.45385	1.49436	1169	True	0.03469	1169	1.45966	1169	552	7.633	-0.7224	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_131_strand.fast5	cf3e0444-9bef-40d9-a077-4b9406e17504	c658a0f770028f020749390debc1a174a1c83146	131	14.06989	2.83881	2300	True	0.04017	2300	2.79864	2300	1233	10.051	-0.5598	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_69_ch_69_strand.fast5	fc8c9c21-df6f-4044-bec9-c88490260621	c658a0f770028f020749390debc1a174a1c83146	69	86.31159	2.12799	1776	True	0	1776	2.12799	1776	877	7.454	-0.9693	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_160_strand.fast5	01d8492b-0d04-442e-93da-3fb5ef3bd85f	c658a0f770028f020749390debc1a174a1c83146	160	16.53685	1.62898	1204	True	0.16218	1204	1.4668	1204	633	7.94	-0.8081	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_153_strand.fast5	6ecfc400-e7e7-47a8-88e2-0f65d656743d	c658a0f770028f020749390debc1a174a1c83146	153	16.61637	2.82238	2254	True	0.06756	2254	2.75481	2254	1291	7.111	-0.9125	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_199_strand.fast5	902fe454-a003-4934-896c-bf78b08ef63d	c658a0f770028f020749390debc1a174a1c83146	199	13.47361	1.20037	846	True	0.208	846	0.99236	846	435	9.18	-0.5597	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_151_strand.fast5	f5ac49f7-0939-466e-bda5-6719e678d4ad	c658a0f770028f020749390debc1a174a1c83146	151	11.34412	3.37201	2780	True	0	2780	3.37201	2780	1571	8.307	-0.7313	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_252_strand.fast5	45b64912-a05f-4a4c-b4aa-2b462ce185dd	c658a0f770028f020749390debc1a174a1c83146	252	15.05378	1.37035	1180	True	0	1180	1.37035	1180	629	8.04	-0.8805	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_300_strand.fast5	6a91c376-c352-4a80-8e75-54903279ad0e	c658a0f770028f020749390debc1a174a1c83146	300	12.89442	1.86106	1345	True	0.20933	1345	1.65173	1345	702	7.687	-0.7522	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_254_strand.fast5	b64905b2-b256-42df-90d9-a0e5b028cc75	c658a0f770028f020749390debc1a174a1c83146	254	18.27092	2.18792	1684	True	0.13081	1684	2.0571	1684	800	7.955	-0.7519	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_271_strand.fast5	ca6cc6ee-c361-4d24-942e-49a2c25e5919	c658a0f770028f020749390debc1a174a1c83146	271	15.84296	1.31806	680	True	0.49353	680	0.82454	680	357	8.163	-0.6314	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_295_strand.fast5	eb99d030-92a1-4fe5-a970-74adf3d04eff	c658a0f770028f020749390debc1a174a1c83146	295	30.62384	1.6499	1257	True	0.11637	1257	1.53353	1257	649	8.037	-0.7406	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_384_strand.fast5	9a4aafa7-ca46-4e1f-b676-3aa715ffdb03	c658a0f770028f020749390debc1a174a1c83146	384	17.87218	1.19622	855	True	0.14874	855	1.04748	855	512	7.213	-0.792	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_357_strand.fast5	9bc2b11f-abde-45a8-8ea1-55ef16d82b03	c658a0f770028f020749390debc1a174a1c83146	357	42.5327	1.86421	1332	True	0.251	1332	1.61321	1332	753	8.42	-0.6566	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_365_strand.fast5	a7f8c939-0ade-4454-8226-c725e4805221	c658a0f770028f020749390debc1a174a1c83146	365	28.59479	1.62948	1281	True	0.03353	1281	1.59595	1281	660	8.34	-0.6147	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_360_strand.fast5	ead5a276-0804-4e40-9be1-d91e4cb184c5	c658a0f770028f020749390debc1a174a1c83146	360	13.90687	1.07055	475	True	0.4512	475	0.61936	475	252	8.912	-0.5421	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_391_strand.fast5	2d86a1bf-4aa1-4dde-b596-a50efdba855e	c658a0f770028f020749390debc1a174a1c83146	391	20.80163	1.94256	1363	True	0.31391	1363	1.62865	1363	767	7.14	-0.8655	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_395_strand.fast5	304a275f-4319-4f6f-9e92-09be86aab462	c658a0f770028f020749390debc1a174a1c83146	395	13.73523	1.13679	831	True	0.12666	831	1.01013	831	484	7.402	-0.787	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_386_strand.fast5	5355d48c-460d-4661-9317-a8de5f3acb00	c658a0f770028f020749390debc1a174a1c83146	386	14.92015	2.41584	1866	True	0.16185	1866	2.25398	1866	899	8.218	-0.6933	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_444_strand.fast5	79dc8b60-4d53-4ac9-8a39-4360a4cd0e6f	c658a0f770028f020749390debc1a174a1c83146	444	30.20717	1.27341	1032	True	0	1032	1.27341	1032	536	7.82	-0.9247	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_462_strand.fast5	826def65-cb1a-4e38-a360-86f721342e6e	c658a0f770028f020749390debc1a174a1c83146	462	11.56524	1.13612	672	True	0.30926	672	0.82686	672	356	9.074	-0.5398	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_420_strand.fast5	8eaadfeb-e5dc-4c48-918b-b3930a938fe2	c658a0f770028f020749390debc1a174a1c83146	420	10.70734	1.04349	469	True	0.49718	469	0.54631	469	276	7.563	-0.6639	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_459_strand.fast5	90bababd-0515-4681-a1f6-6a4a158a60c3	c658a0f770028f020749390debc1a174a1c83146	459	10.28021	1.77606	1221	True	0.27573	1221	1.50033	1221	668	7.453	-0.7622	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_495_strand.fast5	28414d41-2f47-4701-b31f-6c7bf2f10e1f	c658a0f770028f020749390debc1a174a1c83146	495	14.82835	2.96531	2086	True	0.43094	2086	2.53436	2086	1182	8.967	-0.5778	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_488_strand.fast5	587e3984-ac20-4e4c-98f7-5c89e2f338ec	c658a0f770028f020749390debc1a174a1c83146	488	17.60807	1.41916	1059	True	0.12085	1059	1.29831	1059	630	8.55	-0.5897	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_70_ch_137_strand.fast5	64264bb6-54af-4173-8e7d-5090ef32de73	c658a0f770028f020749390debc1a174a1c83146	137	94.48157	1.32055	946	True	0.15388	946	1.16667	946	577	9.11	-0.5976	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_67_strand.fast5	799988f4-c05b-4989-9639-6308e6afe0f1	c658a0f770028f020749390debc1a174a1c83146	67	13.27009	1.80362	1455	True	0.08317	1455	1.72045	1455	827	7.794	-0.7434	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_480_strand.fast5	8ebe0b24-8829-498f-85aa-22abb5511b74	c658a0f770028f020749390debc1a174a1c83146	480	17.90969	1.8906	1485	True	0.08782	1485	1.80279	1485	942	8.899	-0.6616	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_498_strand.fast5	aa0440f0-da3b-484d-810d-e9b8367b7b8c	c658a0f770028f020749390debc1a174a1c83146	498	20.77407	1.21232	864	True	0.20086	864	1.01145	864	458	7.407	-0.8723	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_6_ch_58_strand.fast5	c9a01791-2bdc-4dfd-887b-90493f770115	c658a0f770028f020749390debc1a174a1c83146	58	11.55461	1.97626	1453	True	0.20269	1453	1.77357	1453	811	8.463	-0.6209	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_70_ch_28_strand.fast5	344e053b-0876-451a-9ecd-1c46fe485eea	c658a0f770028f020749390debc1a174a1c83146	28	79.7407	2.17928	1777	True	0.01046	1777	2.16882	1777	973	7.801	-0.7813	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_70_ch_156_strand.fast5	8c916bc3-d8e7-40e9-b37e-9802e10bfc18	c658a0f770028f020749390debc1a174a1c83146	156	84.23655	1.43161	1202	True	0.01179	1202	1.41982	1202	643	7.539	-0.7948	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_70_ch_138_strand.fast5	cb9b9678-fddb-433e-aac6-215ee6d6f596	c658a0f770028f020749390debc1a174a1c83146	138	70.02241	2.00266	1486	True	0.1655	1486	1.83715	1486	770	8.07	-0.723	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_70_ch_281_strand.fast5	f1042872-450c-4dbf-8383-557977bd8ebc	c658a0f770028f020749390debc1a174a1c83146	281	92.68841	1.79465	1317	True	0.17497	1317	1.61969	1317	740	10.448	-0.392	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_70_ch_454_strand.fast5	1f17f24c-a206-46f8-96f4-16d840c0a96a	c658a0f770028f020749390debc1a174a1c83146	454	82.11255	1.5337	1264	True	0.01776	1264	1.51594	1264	690	8.326	-0.6914	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_70_ch_450_strand.fast5	3053e16e-217d-465e-8ace-d52e593b2ba4	c658a0f770028f020749390debc1a174a1c83146	450	63.67845	1.24402	1019	True	0.04432	1019	1.1997	1019	587	7.176	-0.8652	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_70_ch_346_strand.fast5	94577db9-43d5-4c12-bd22-c94976a1f77c	c658a0f770028f020749390debc1a174a1c83146	346	77.78635	2.29748	1467	True	0.53353	1467	1.76394	1467	803	8.266	-0.6751	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_70_ch_409_strand.fast5	bfbdf53e-03a3-401e-b533-fbfb01c19929	c658a0f770028f020749390debc1a174a1c83146	409	83.87284	2.77507	2219	True	0.03752	2219	2.73755	2219	1077	7.811	-0.8808	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_71_ch_208_strand.fast5	5adc3925-b601-4df1-8831-cbf0729107a6	c658a0f770028f020749390debc1a174a1c83146	208	89.86936	1.54133	1259	True	0	1259	1.54133	1259	579	7.785	-1.0019	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_71_ch_332_strand.fast5	2d664087-b0e0-4dd1-bfa3-6101275b9665	c658a0f770028f020749390debc1a174a1c83146	332	79.68642	1.61172	1235	True	0.14392	1235	1.4678	1235	716	7.9	-0.7587	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_71_ch_347_strand.fast5	58a4dcd0-3629-4e14-9e6d-7b84054c6e65	c658a0f770028f020749390debc1a174a1c83146	347	76.93958	1.2988	876	True	0.24054	876	1.05827	876	459	7.365	-0.7735	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_72_ch_28_strand.fast5	7f3dcdcb-c1d0-4a29-9d5f-bad012973489	c658a0f770028f020749390debc1a174a1c83146	28	83.40173	2.05262	1636	True	0.06275	1636	1.98987	1636	907	8.291	-0.6652	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_72_ch_198_strand.fast5	8f7c52b8-966f-4fe3-bd45-a87ad05c2183	c658a0f770028f020749390debc1a174a1c83146	198	91.30644	1.51378	1046	True	0.25415	1046	1.25963	1046	616	8.323	-0.6664	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_72_ch_197_strand.fast5	d72eaecc-0ff1-43d7-a128-eff796626a12	c658a0f770028f020749390debc1a174a1c83146	197	92.26029	1.46464	1148	True	0.13297	1148	1.33167	1148	739	7.379	-0.814	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_72_ch_196_strand.fast5	f680405e-124f-4a7a-84c6-cfeaae727f04	c658a0f770028f020749390debc1a174a1c83146	196	74.76228	2.17546	1695	True	0.17646	1695	1.999	1695	749	8.199	-0.7569	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_72_ch_409_strand.fast5	a40ff8a0-b19b-4c42-9c0a-32464de259a4	c658a0f770028f020749390debc1a174a1c83146	409	88.42098	1.04266	663	True	0.24884	663	0.79382	663	380	7.849	-0.6589	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_72_ch_78_strand.fast5	f57bcb81-c491-4081-b96c-eb6f8257dd82	c658a0f770028f020749390debc1a174a1c83146	78	88.00498	3.38579	2761	True	0.02407	2761	3.36172	2761	1448	8.081	-0.7324	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_73_ch_195_strand.fast5	0f0107c9-3dbb-4bd9-a153-14c01e38956d	c658a0f770028f020749390debc1a174a1c83146	195	89.45402	2.13048	1716	True	0	1716	2.13048	1716	777	9.713	-0.582	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_73_ch_224_strand.fast5	a35762bb-69ea-4b3e-9e77-ead556f9ed1e	c658a0f770028f020749390debc1a174a1c83146	224	89.31192	3.00697	2326	True	0.20086	2326	2.80611	2326	1430	9.102	-0.6141	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_73_ch_332_strand.fast5	d3a234af-730c-4b84-a327-d0f9923c2bd2	c658a0f770028f020749390debc1a174a1c83146	332	81.82022	2.4844	1942	True	0.14027	1942	2.34412	1942	1006	7.502	-0.796	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_73_ch_222_strand.fast5	fd25557e-8b17-4dfb-aed2-03a8a6d3e984	c658a0f770028f020749390debc1a174a1c83146	222	91.96448	1.41866	1063	True	0.16301	1063	1.25564	1063	600	7.423	-0.7765	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_74_ch_138_strand.fast5	407bbaff-5818-414c-a560-d28e2c1ee6fe	c658a0f770028f020749390debc1a174a1c83146	138	72.94157	4.33881	3382	True	0.1499	3382	4.18891	3382	1583	7.494	-0.9108	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_73_ch_9_strand.fast5	c5b69bde-308f-40b2-8373-e0d5b8184aa3	c658a0f770028f020749390debc1a174a1c83146	9	89.73141	1.09329	744	True	0.17646	744	0.91683	744	384	7.409	-0.7711	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_74_ch_473_strand.fast5	2ca257f3-89f7-4994-bc02-0acde14b9a75	c658a0f770028f020749390debc1a174a1c83146	473	89.00979	1.6572	1218	True	0.16517	1218	1.49203	1218	699	7.578	-0.8019	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_74_ch_92_strand.fast5	7ee208ba-158e-43e0-84a6-21a4576b2e53	c658a0f770028f020749390debc1a174a1c83146	92	88.71132	1.33715	1011	True	0.16484	1011	1.17231	1011	554	7.646	-0.7411	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_74_ch_28_strand.fast5	ab0ee869-55c9-430a-9f7f-f572b5b48ca4	c658a0f770028f020749390debc1a174a1c83146	28	87.89924	1.00813	602	True	0.29167	602	0.71647	602	294	7.989	-0.6673	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_75_ch_145_strand.fast5	e1c230d7-e19f-433e-93e1-0a73496eb121	c658a0f770028f020749390debc1a174a1c83146	145	81.76826	1.7759	1107	True	0.44273	1107	1.33317	1107	633	7.814	-0.7919	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_75_ch_392_strand.fast5	1f5b6689-48d2-4ccd-a3a7-238431a74d2d	c658a0f770028f020749390debc1a174a1c83146	392	25.34363	2.1079	1688	True	0.05793	1688	2.04997	1688	927	8.3	-0.6716	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_75_ch_330_strand.fast5	be39a039-49c9-4527-9012-7b3f75f2cf8a	c658a0f770028f020749390debc1a174a1c83146	330	90.89758	1.56242	1273	True	0.03918	1273	1.52324	1273	690	7.433	-0.8331	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_75_ch_203_strand.fast5	fae347c8-8008-4653-97d4-5de0d06c5988	c658a0f770028f020749390debc1a174a1c83146	203	73.89177	1.66252	1211	True	0.17314	1211	1.48938	1211	613	8.26	-0.7201	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_76_ch_323_strand.fast5	35e36ff7-522c-4198-8801-28325bde2834	c658a0f770028f020749390debc1a174a1c83146	323	93.80644	2.17397	1584	True	0.20252	1584	1.97145	1584	761	10.388	-0.4273	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_76_ch_390_strand.fast5	3625a95e-ddfe-4d5f-a219-fa6c4e876224	c658a0f770028f020749390debc1a174a1c83146	390	90.54698	2.04914	1489	True	0.2842	1489	1.76494	1489	754	8.488	-0.6259	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_76_ch_274_strand.fast5	55521c81-7700-4d6b-b191-c59eeca6762b	c658a0f770028f020749390debc1a174a1c83146	274	39.1821	1.2676	827	True	0.29847	827	0.96912	827	460	7.107	-0.8733	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_76_ch_457_strand.fast5	5f797147-d38f-4ad6-b130-20237fcf9bf6	c658a0f770028f020749390debc1a174a1c83146	457	87.65737	1.38098	1123	True	0	1123	1.38098	1123	555	7.982	-0.9212	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_76_ch_346_strand.fast5	c7d0c4e4-3ea8-4b6f-9ca6-238e0ebfe47c	c658a0f770028f020749390debc1a174a1c83146	346	84.51942	1.37666	1082	True	0.05461	1082	1.32205	1082	594	9.078	-0.5595	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_76_ch_129_strand.fast5	caeda273-a0af-4715-8efc-7006a4da2c39	c658a0f770028f020749390debc1a174a1c83146	129	72.67463	1.73224	1323	True	0.10724	1323	1.625	1323	773	7.027	-1.002	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_77_ch_145_strand.fast5	0beb2442-8ed2-4c18-87d0-472532452920	c658a0f770028f020749390debc1a174a1c83146	145	85.9502	1.86072	1387	True	0.18327	1387	1.67746	1387	801	7.531	-0.8313	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_76_ch_477_strand.fast5	5b5370cd-2a7b-46fe-9598-6b5f7b8677b0	c658a0f770028f020749390debc1a174a1c83146	477	91.96165	2.04233	1567	True	0.13977	1567	1.90256	1567	841	8.406	-0.6439	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_76_ch_473_strand.fast5	7a31de97-0581-4126-955e-1a955393b9ca	c658a0f770028f020749390debc1a174a1c83146	473	92.24037	1.85176	1363	True	0.15206	1363	1.6997	1363	667	7.488	-0.796	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_779_ch_474_strand.fast5	9a50d447-b4e5-4d09-8f14-e5f893f97fb4	c658a0f770028f020749390debc1a174a1c83146	474	61.16318	1.46547	1082	True	0.16932	1082	1.29615	1082	632	7.708	-0.7626	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_76_ch_78_strand.fast5	b8ab9c88-7214-413d-9448-0f201caff34c	c658a0f770028f020749390debc1a174a1c83146	78	93.27141	1.57736	1140	True	0.18011	1140	1.39724	1140	672	8.149	-0.6571	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_77_ch_123_strand.fast5	bac410c4-9e6b-499d-aef7-ce1776bf65bc	c658a0f770028f020749390debc1a174a1c83146	123	79.5171	1.39376	974	True	0.18044	974	1.21331	974	524	7.918	-0.7095	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_77_ch_392_strand.fast5	06061e3a-1148-4eba-95f5-4f8758dc437f	c658a0f770028f020749390debc1a174a1c83146	392	28.53635	1.09827	752	True	0.15886	752	0.93941	752	396	7.32	-0.9916	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_77_ch_348_strand.fast5	1e7f5706-0130-4811-a20c-165270b7b537	c658a0f770028f020749390debc1a174a1c83146	348	84.41351	3.10259	2202	True	0.4238	2202	2.67878	2202	1107	7.271	-0.8953	filtered_out	-1	-1	0
LabCienciasSalu_20180109_FAH35475_MN18412_sequencing_run_ig_repertoires_1d2_90169_read_784_ch_474_strand.fast5	b6c791ff-bb66-4c2d-87ce-ca225815feec	c658a0f770028f020749390debc1a174a1c83146	474	64.28503	1.07454	757	True	0.18459	757	0.88994	757	454	7.047	-0.89	filtered_out	-1	-1	0
